%time      con-rate  rep-rate  rep-time(ms)  Net I/O  timo-err  oth-err
997994018     400.0     393.9       214.7     41.0      1351        0
997994322     400.0     313.8       290.6     39.0     24976        0
997994626     400.0     398.0       185.9     43.0       468        0
997994928     400.0     318.4       276.7     39.3     24261        0
997995234     400.0     398.4       159.5     44.8       345        0
997995536     400.0     338.8       234.3     40.8     17456        0
997995841     400.0     398.1       163.4     44.5       388        0
997996143     400.0     327.5       285.6     38.9     21423        0
997996447     400.0     398.3       167.0     44.1       384        0
997996749     400.0     348.7       238.8     40.7     13650        0
997997056     400.0     397.4       177.1     42.9       493        0
997997359     400.0     334.8       286.1     40.3     19123        0
997997663     400.0     393.4       191.5     42.7      1581        0
997997968     400.0     352.8       246.6     39.0     12392        0
997998275     400.0     323.6       264.4     39.4     22552        0
997998579     400.0     373.7       222.1     42.1      7383        0
997998884     400.0     397.0       207.1     42.2       722        0
997999189     400.0     324.1       275.6     38.8     22083        0
997999494     400.0     361.7       221.3     40.6     10949        0
997999799     400.0     369.8       225.0     39.7      8797        0
998000105     400.0     299.9       265.0     40.3     29300        0
998000410     400.0     386.4       217.9     44.0      3531        0
998000714     400.0     355.7       236.0     40.6     12727        0
998001020     400.0     377.3       203.3     42.2      6373        0
998001324     400.0     397.5       205.9     41.8       595        0
998001628     400.0     308.6       281.7     38.4     27090        0
998001934     400.0     398.2       170.0     44.0       412        0
998002236     400.0     390.0       257.1     40.2      2732        0
998002540     400.0     339.8       227.2     38.2     17596        0
998002844     400.0     397.8       193.3     42.5       522        0
998003147     400.0     367.3       241.1     40.1      9479        0
998003451     400.0     322.5       256.1     39.6     22616        0
998003755     400.0     334.9       269.5     41.1     19142        0
998004058     400.0     398.4       173.2     43.9       397        0
998004360     400.0     326.9       275.0     39.4     21270        0
998004666     400.0     398.0       168.4     43.1       476        0
998004968     400.0     333.0       283.9     39.3     19206        0
998005272     400.0     398.3       166.4     44.0       388        0
998005574     400.0     369.4       249.1     39.7      8878        0
998005880     400.0     359.9       238.4     40.5     11749        0
998006185     400.0     350.8       216.9     40.9     14166        0
998006491     400.0     349.4       235.2     41.5     14391        0
998006795     400.0     398.5       158.6     44.9       336        0
998007097     400.0     303.7       294.3     39.9     28425        0
998007401     400.0     327.8       247.1     42.8     20942        0
998007705     400.0     398.8       174.5     45.8       256        0
998008007     400.0     337.9       223.0     41.6     18115        0
998008311     400.0     398.7       156.1     45.5       287        0
998008613     400.0     363.6       218.5     41.7     10293        0
998008917     400.0     361.5       236.3     40.5     11084        0
998009222     400.0     343.7       256.9     39.5     16497        0
998009526     400.0     335.0       235.2     41.8     19258        0
998009832     400.0     352.5       247.4     42.6     13725        0
998010138     400.0     398.7       170.5     45.8       270        0
998010440     400.0     355.7       213.8     41.5     12619        0
998010745     400.0     337.5       238.5     40.6     17929        0
998011051     400.0     398.1       158.6     43.5       418        0
998011353     400.0     342.7       237.8     40.7     16544        0
998011657     400.0     328.1       247.2     40.8     19923        0
998011965     400.0     398.5       163.6     44.5       353        0
998012267     400.0     385.3       226.0     40.3      4024        0
998012571     400.0     313.7       247.9     39.4     25181        0
998012876     400.0     377.0       191.7     43.3      6313        0
998013181     400.0     346.8       279.5     40.3     15115        0
998013485     400.0     397.9       187.1     42.8       502        0
998013787     400.0     339.4       256.1     39.9     17646        0
998014092     400.0     380.8       244.8     40.6      4978        0
998014397     400.0     332.3       264.4     39.3     20138        0
998014702     400.0     398.1       183.0     43.3       455        0
998015004     400.0     313.4       278.1     39.8     25307        0
998015309     400.0     398.0       183.7     43.4       442        0
998015611     400.0     363.3       240.1     40.0     10338        0
998015917     400.0     321.2       259.4     40.7     23257        0
998016221     400.0     398.5       158.0     44.8       348        0
998016523     400.0     318.3       258.6     39.5     22916        0
998016830     400.0     398.1       181.2     43.8       441        0
998017133     400.0     385.8       247.0     39.7      3815        0
998017439     400.0     321.7       262.0     38.5     22927        0
998017744     400.0     398.0       187.5     43.3       440        0
998018047     400.0     325.7       276.4     39.7     21688        0
998018351     400.0     395.7       200.6     43.6       586        0
998018655     400.0     348.6       246.9     40.0     13674        0
998018963     400.0     348.3       235.9     41.6     15294        0
998019267     400.0     398.1       181.3     43.6       425        0
998019569     400.0     296.9       302.0     39.3     30345        0
998019875     400.0     398.6       170.3     45.6       313        0
998020177     400.0     397.9       182.5     42.5       538        0
998020479     400.0     287.3       290.8     40.0     33471        0
998020784     400.0     399.0       153.1     46.4       219        0
998021086     400.0     386.7       208.7     42.5      3662        0
998021392     400.0     337.6       269.3     38.9     18498        0
998021698     400.0     398.3       168.3     43.7       415        0
998022000     400.0     396.8       227.3     40.3       748        0
998022302     400.0     384.4       229.5     38.4      4498        0
998022608     400.0     356.8       245.4     38.6     12504        0
998022913     400.0     328.8       280.0     40.0     21100        0
998023218     400.0     327.4       243.8     41.0     20126        0
998023524     400.0     398.4       168.4     44.2       392        0
998023826     400.0     331.1       290.2     40.5     20369        0
998024130     400.0     379.2       189.4     42.9      5886        0
998024436     400.0     323.1       286.8     41.2     22863        0
998024741     400.0     398.8       152.3     45.8       262        0
998025043     400.0     390.9       214.1     41.4      2140        0
998025347     400.0     348.0       246.4     40.2     15005        0
998025652     400.0     366.0       225.1     41.4      9667        0
998025956     400.0     356.1       232.9     39.6     12971        0
998026262     400.0     334.9       261.6     41.8     19038        0
998026567     400.0     398.1       167.8     43.5       411        0
998026871     400.0     314.3       286.2     39.3     25175        0
998027177     400.0     398.7       149.6     45.3       293        0
998027479     400.0     327.5       231.2     40.5     21407        0
998027783     400.0     369.8       208.7     41.5      8484        0
998028089     400.0     331.8       260.5     40.5     19790        0
998028393     400.0     365.5       192.7     42.2     10071        0
998028698     400.0     398.2       180.7     44.0       409        0
998029000     400.0     376.3       217.4     40.5      6470        0
998029305     400.0     397.1       213.7     39.5       788        0
998029607     400.0     396.6       173.6     37.7       908        0
998029909     400.0     396.7       144.6     37.2       898        0
998030211     400.0     396.6       159.1     37.9       885        0
998030514     400.0     345.1       245.2     38.7     16188        0
998030820     400.0     339.0       277.9     38.6     17873        0
998031125     400.0     338.0       271.3     40.4     18218        0
998031429     400.0     329.7       234.9     41.8     20638        0
998031735     400.0     398.9       140.9     45.9       248        0
998032037     400.0     386.1       237.7     42.1      3669        0
998032341     400.0     333.9       270.9     39.7     18882        0
998032646     400.0     357.8       223.6     40.8     12130        0
998032950     400.0     397.6       195.8     42.2       574        0
998033253     400.0     351.2       241.0     38.8     14185        0
998033558     400.0     372.6       233.8     39.8      7737        0
998033862     400.0     397.0       218.0     40.0       786        0
998034165     400.0     396.3       149.4     36.6       956        0
998034469     400.0     396.5       140.7     36.5       947        0
998034771     400.0     396.2       165.4     37.5       901        0
998035074     400.0     346.0       217.6     37.5     15411        0
998035378     400.0     321.0       262.7     40.0     23328        0
998035683     400.0     398.5       147.6     44.8       323        0
998035985     400.0     346.5       233.8     41.3     15093        0
998036290     400.0     380.6       213.0     42.6      3896        0
998036597     400.0     358.5       235.7     40.8     11793        0
998036901     400.0     397.9       175.4     43.4       437        0
998037204     400.0     323.6       250.2     39.9     22655        0
998037508     400.0     397.8       202.6     43.1       477        0
998037810     400.0     396.8       185.3     38.3       856        0
998038112     400.0     309.1       290.0     39.0     25705        0
998038419     400.0     398.0       186.0     42.8       479        0
998038721     400.0     332.5       263.6     39.6     19436        0
998039025     400.0     394.4       211.3     42.3      1249        0
998039331     400.0     396.9       174.1     38.5       837        0
998039633     400.0     396.5       180.2     37.6       939        0
998039935     400.0     362.5       199.8     37.7     10949        0
998040240     400.0     338.5       254.6     39.6     18101        0
998040544     400.0     397.9       190.8     42.8       499        0
998040846     400.0     310.3       278.6     39.4     26646        0
998041150     400.0     369.5       200.1     43.0      7307        0
998041456     400.0     391.7       193.3     42.6      1746        0
998041762     400.0     357.1       253.0     40.2     12385        0
998042067     400.0     371.0       234.3     40.9      8516        0
998042372     400.0     315.2       254.3     40.0     24934        0
998042677     400.0     398.8       152.5     45.6       267        0
998042979     400.0     333.8       251.0     41.5     18194        0
998043286     400.0     398.5       160.9     45.1       324        0
998043588     400.0     362.0       236.1     41.5     10818        0
998043892     400.0     398.3       154.8     43.7       405        0
998044195     400.0     360.3       263.5     39.7     11677        0
998044499     400.0     327.5       267.8     40.4     20952        0
998044804     400.0     346.9       260.1     41.7     15302        0
998045107     400.0     398.7       169.3     45.5       292        0
998045409     400.0     309.8       283.1     40.1     26438        0
998045713     400.0     388.1       202.3     43.6      3140        0
998046018     400.0     389.2       218.5     42.1      2922        0
998046323     400.0     335.4       277.8     39.9     19123        0
998046626     400.0     343.0       250.0     41.0     16900        0
998046932     400.0     398.1       181.2     43.8       411        0
998047235     400.0     330.0       260.7     39.8     20336        0
998047540     400.0     331.1       249.5     41.7     20131        0
998047844     400.0     398.5       162.4     44.6       346        0
998048146     400.0     334.1       276.9     40.4     18999        0
998048451     400.0     398.3       162.3     44.2       386        0
998048753     400.0     349.9       240.5     40.4     14679        0
998049057     400.0     396.1       228.1     41.4       956        0
998049361     400.0     396.4       185.3     37.5       914        0
998049665     400.0     327.5       254.1     38.0     20097        0
998049971     400.0     350.0       237.6     40.1     14574        0
998050277     400.0     395.6       188.4     42.1       708        0
998050581     400.0     312.0       281.2     39.4     26067        0
998050886     400.0     398.4       168.2     44.5       391        0
998051188     400.0     318.4       268.8     41.2     23881        0
998051492     400.0     398.8       152.9     45.9       246        0
998051794     400.0     398.3       174.5     43.6       421        0
998052097     400.0     350.5       258.4     39.5     13090        0
998052403     400.0     369.4       227.4     40.4      8905        0
998052707     400.0     341.1       235.9     40.2     17241        0
998053010     400.0     391.3       197.7     41.7      2042        0
998053314     400.0     326.2       282.2     39.8     21927        0
998053618     400.0     383.3       192.5     42.0      4439        0
998053923     400.0     317.8       275.9     39.2     24341        0
998054228     400.0     398.3       177.3     44.1       396        0
998054530     400.0     341.2       250.1     40.7     17212        0
998054836     400.0     398.3       166.7     44.2       375        0
998055138     400.0     303.6       281.9     40.4     28281        0
998055442     400.0     398.8       151.1     45.7       262        0
998055744     400.0     360.8       223.8     41.4     10751        0
998056048     400.0     397.3       229.2     40.7       713        0
998056351     400.0     327.6       253.8     39.1     21514        0
998056653     400.0     397.8       202.9     41.9       543        0
998056955     400.0     378.3       232.9     38.2      5949        0
998057260     400.0     370.8       223.7     38.5      8321        0
998057565     400.0     316.1       257.0     40.1     24298        0
998057869     400.0     394.3       222.3     42.1      1317        0
998058174     400.0     366.3       253.0     40.3      9715        0
998058480     400.0     336.1       284.0     39.7     18939        0
998058785     400.0     315.2       284.7     40.4     23559        0
998059092     400.0     382.8       199.4     42.7      4571        0
998059398     400.0     396.5       250.7     40.2       798        0
998059701     400.0     318.1       260.3     38.8     24148        0
998060006     400.0     310.0       303.5     40.8     26330        0
998060311     400.0     314.5       353.5     38.8     25061        0
998060616     400.0     296.9       381.2     35.8     30159        0
998060921     400.0     273.7       424.6     33.3     37033        0
998061229     400.0     302.3       298.4     40.5     28292        0
998061533     400.0     392.4       194.1     44.5      1690        0
998061837     400.0     313.0       289.2     39.1     25592        0
998062142     400.0     365.8       209.7     43.6     10095        0
998062447     400.0     398.6       169.3     44.8       339        0
998062749     400.0     360.5       251.0     40.4     11185        0
998063054     400.0     304.2       284.2     40.0     28484        0
998063359     400.0     398.4       180.4     45.1       351        0
998063661     400.0     318.6       285.9     40.5     24012        0
998063966     400.0     317.4       314.6     41.3     24094        0
998064271     400.0     327.2       277.4     42.5     21153        0
998064576     400.0     364.8       242.4     43.2      8735        0
998064882     400.0     395.4       211.7     43.2       876        0
998065187     400.0     397.1       192.0     39.2       762        0
998065489     400.0     337.2       249.5     38.2     18206        0
998065793     400.0     356.5       270.4     40.7     12355        0
998066099     400.0     328.8       243.0     40.7     20555        0
998066404     400.0     384.4       201.3     44.1      4252        0
998066708     400.0     327.6       290.9     41.1     21539        0
998067014     400.0     331.1       254.7     42.5     19869        0
998067319     400.0     364.7       248.0     43.7      9898        0
998067622     400.0     350.1       213.2     42.5     13209        0
998067929     400.0     338.6       245.7     42.5     17887        0
998068234     400.0     398.6       176.4     45.0       330        0
998068536     400.0     322.2       281.8     40.6     23034        0
998068838     400.0     323.0       301.9     41.9     22646        0
998069142     400.0     362.4       215.7     42.8     10914        0
998069448     400.0     397.9       178.7     42.4       517        0
998069750     400.0     304.1       291.9     39.8     28049        0
998070055     400.0     369.3       220.5     42.6      7363        0
998070361     400.0     332.0       246.6     40.5     19659        0
998070666     400.0     393.4       200.2     43.7      1738        0
998070970     400.0     321.3       279.6     40.8     23425        0
998071276     400.0     398.2       187.1     44.4       399        0
998071579     400.0     319.3       290.6     39.9     23734        0
998071884     400.0     337.3       279.5     41.7     18182        0
998072190     400.0     320.0       303.1     41.5     23245        0
998072494     400.0     311.2       334.6     41.3     26346        0
998072800     400.0     398.8       167.6     46.2       238        0
998073102     400.0     384.9       219.7     41.8      4290        0
998073407     400.0     324.9       280.4     39.4     22382        0
998073711     400.0     381.4       218.2     42.2      4708        0
998074015     400.0     332.6       275.0     40.1     19986        0
998074320     400.0     398.1       166.3     43.6       419        0
998074622     400.0     355.1       248.7     40.1     13055        0
998074928     400.0     372.6       214.6     41.0      8019        0
998075233     400.0     324.7       265.0     39.9     22250        0
998075538     400.0     311.0       271.9     41.2     25957        0
998075842     400.0     398.9       163.2     46.1       237        0
998076144     400.0     398.1       176.7     43.2       451        0
998076446     400.0     327.1       255.8     40.0     21691        0
998076752     400.0     350.3       227.8     42.7     14418        0
998077057     400.0     377.5       195.2     43.3      6443        0
998077362     400.0     326.2       351.8     39.4     21641        0
998077668     400.0     317.9       347.5     39.5     24354        0
998077973     400.0     398.0       195.6     44.2       390        0
998078276     400.0     342.7       259.8     40.2     16436        0
998078581     400.0     304.4       300.8     40.8     28081        0
998078886     400.0     291.7       314.8     40.7     31630        0
998079191     400.0     325.0       251.1     42.6     21764        0
998079496     400.0     365.5       216.9     43.6      9760        0
998079801     400.0     291.3       328.2     37.9     30841        0
998080110     400.0     278.8       340.6     38.8     35819        0
998080415     400.0     398.6       176.9     45.1       327        0
998080717     400.0     387.0       246.5     39.7      3114        0
998081023     400.0     321.3       286.3     38.1     23122        0
998081328     400.0     336.1       261.7     41.4     18524        0
998081632     400.0     289.2       315.1     40.9     32380        0
998081937     400.0     367.4       215.4     44.3      8753        0
998082241     400.0     383.2       196.2     43.5      4433        0
998082547     400.0     389.2       204.4     42.1      2705        0
998082852     400.0     296.4       295.1     39.3     30578        0
998083156     400.0     398.3       179.2     44.9       372        0
998083458     400.0     342.9       262.8     40.2     16794        0
998083764     400.0     380.0       201.1     43.0      5218        0
998084069     400.0     397.6       191.5     42.6       548        0
998084374     400.0     313.8       299.0     39.4     25297        0
998084679     400.0     398.8       157.6     45.7       262        0
998084981     400.0     356.6       213.1     41.7     12012        0
998085286     400.0     371.8       215.7     41.9      7716        0
998085591     400.0     328.7       272.1     40.1     20915        0
998085896     400.0     398.5       178.8     44.7       345        0
998086198     400.0     328.3       284.4     39.9     21312        0
998086504     400.0     363.3       220.3     42.2     10392        0
998086809     400.0     354.4       235.9     41.8     13220        0
998087115     400.0     398.3       169.7     44.1       378        0
998087417     400.0     383.6       216.8     39.7      3009        0
998087723     400.0     314.4       291.4     39.5     24777        0
998088028     400.0     398.4       159.8     44.4       355        0
998088330     400.0     395.5       218.7     41.6      1026        0
998088634     400.0     321.8       276.3     39.1     23178        0
998088939     400.0     347.9       242.0     42.7     15398        0
998089245     400.0     397.9       201.9     43.6       457        0
998089547     400.0     317.9       299.8     39.3     23715        0
998089852     400.0     359.6       208.2     42.3     11942        0
998090157     400.0     397.8       172.7     43.6       433        0
998090460     400.0     350.6       239.5     39.8     13922        0
998090764     400.0     372.0       227.3     40.7      7848        0
998091069     400.0     345.5       273.7     39.9     15779        0
998091374     400.0     398.2       168.4     43.6       446        0
998091676     400.0     340.3       265.6     40.8     17724        0
998091981     400.0     398.2       171.0     43.8       442        0
998092283     400.0     309.0       270.7     40.5     26915        0
998092588     400.0     316.0       306.4     41.8     24702        0
998092893     400.0     398.8       182.4     45.8       266        0
998093195     400.0     354.2       252.1     40.4     13387        0
998093500     400.0     355.0       281.9     39.0     13287        0
998093806     400.0     368.9       209.6     42.0      8800        0
998094111     400.0     397.7       199.2     42.4       531        0
998094414     400.0     344.9       270.9     39.2     15851        0
998094719     400.0     374.6       221.6     40.2      7177        0
998095025     400.0     313.2       272.4     39.6     25487        0
998095330     400.0     391.3       206.4     43.4      2254        0
998095636     400.0     308.8       281.3     40.0     27085        0
998095942     400.0     398.7       160.7     45.6       282        0
998096244     400.0     378.8       225.4     41.3      6009        0
998096550     400.0     334.8       261.8     40.1     19211        0
998096855     400.0     389.5       211.2     43.0      2476        0
998097159     400.0     315.2       262.0     38.7     24956        0
998097464     400.0     374.4       205.0     43.2      6861        0
998097768     400.0     342.9       252.3     40.7     16762        0
998098074     400.0     328.6       265.4     41.9     20657        0
998098379     400.0     398.6       184.8     44.9       335        0
998098681     400.0     332.2       259.6     40.4     18676        0
998098987     400.0     368.8       234.3     43.0      8721        0
998099293     400.0     393.2       229.3     41.4      1816        0
998099597     400.0     337.2       265.4     38.8     17154        0
998099903     400.0     328.8       273.8     40.6     20823        0
998100208     400.0     306.8       292.8     41.3     26422        0
998100514     400.0     375.1       201.8     44.6      7220        0
998100820     400.0     398.1       191.8     44.9       433        0
998101122     400.0     315.4       264.0     40.4     25195        0
998101428     400.0     398.7       149.6     45.6       277        0
998101730     400.0     346.9       235.6     39.9     15480        0
998102036     400.0     397.8       193.1     42.6       542        0
998102338     400.0     330.9       275.8     39.6     20180        0
998102642     400.0     328.9       240.2     41.8     20600        0
998102947     400.0     398.6       158.2     45.1       335        0
998103249     400.0     384.4       223.5     40.7      4499        0
998103555     400.0     328.7       277.7     39.5     20862        0
998103860     400.0     398.4       162.7     44.0       389        0
998104163     400.0     358.9       251.6     39.6     11959        0
998104468     400.0     321.1       268.8     39.9     23184        0
998104772     400.0     372.7       223.3     42.2      7754        0
998105076     400.0     377.4       221.2     41.9      6133        0
998105381     400.0     361.3       232.2     41.4     11423        0
998105686     400.0     359.4       238.8     40.7     11074        0
998105991     400.0     329.1       267.6     40.2     20644        0
998106295     400.0     392.8       189.9     43.2      1508        0
998106600     400.0     330.6       289.1     39.6     20521        0
998106903     400.0     398.3       163.7     43.9       399        0
998107205     400.0     322.1       274.0     40.2     22869        0
998107511     400.0     362.5       209.9     42.0     10607        0
998107815     400.0     359.2       213.4     42.5     11114        0
998108121     400.0     358.5       229.1     42.4     11881        0
998108427     400.0     398.4       157.3     44.2       373        0
998108729     400.0     367.4       235.6     41.0      8832        0
998109034     400.0     374.0       245.7     40.3      7221        0
998109339     400.0     396.8       246.5     39.6       873        0
998109641     400.0     396.1       193.2     37.5       994        0
998109943     400.0     396.6       178.8     37.5       912        0
998110245     400.0     396.4       170.2     37.2       975        0
998110548     400.0     333.3       235.2     37.9     19344        0
998110852     400.0     384.9       201.5     41.4      3806        0
998111157     400.0     396.6       182.0     37.7       916        0
998111459     400.0     315.5       278.0     38.6     24811        0
998111763     400.0     397.8       189.3     42.4       516        0
998112065     400.0     396.9       177.9     38.6       823        0
998112367     400.0     396.4       185.0     37.6       956        0
998112669     400.0     339.8       227.2     38.4     16347        0
998112977     400.0     334.5       247.8     40.4     19201        0
998113282     400.0     375.3       211.9     43.0      6728        0
998113587     400.0     386.3       225.5     40.7      3937        0
998113893     400.0     307.6       277.7     39.6     27236        0
998114196     400.0     398.0       190.8     44.5       370        0
998114498     400.0     363.3       228.4     40.9     10311        0
998114803     400.0     368.6       247.5     41.0      9212        0
998115107     400.0     397.9       185.4     42.8       490        0
998115409     400.0     335.6       273.4     39.4     18490        0
998115714     400.0     398.0       178.9     42.7       482        0
998116016     400.0     311.0       268.5     39.6     26015        0
998116322     400.0     398.3       176.3     44.2       385        0
998116624     400.0     327.8       279.4     40.7     21341        0
998116930     400.0     398.5       167.0     44.6       352        0
998117232     400.0     385.3       204.2     42.3      4094        0
998117536     400.0     391.5       211.2     40.7      1488        0
998117840     400.0     314.2       289.1     39.3     25173        0
998118145     400.0     398.4       167.2     44.3       375        0
998118447     400.0     336.1       261.7     39.8     18741        0
998118753     400.0     383.4       235.4     41.4      3050        0
998119060     400.0     326.3       262.1     40.3     21382        0
998119364     400.0     340.5       237.5     41.7     17257        0
998119670     400.0     398.5       171.5     44.8       333        0
998119972     400.0     320.1       277.3     38.8     22357        0
998120278     400.0     398.3       176.9     44.1       392        0
998120580     400.0     313.0       283.3     38.6     25642        0
998120886     400.0     390.5       192.4     43.4      2199        0
998121191     400.0     322.2       274.8     39.2     22670        0
998121496     400.0     304.0       274.7     40.3     27978        0
998121801     400.0     398.6       186.5     45.3       306        0
998122103     400.0     372.3       198.6     41.3      7833        0
998122408     400.0     366.7       252.5     40.5      9767        0
998122711     400.0     347.2       255.1     40.3     15536        0
998123017     400.0     398.0       198.0     42.9       488        0
998123319     400.0     364.8       210.5     39.8      8730        0
998123625     400.0     362.9       247.9     41.0     10811        0
998123931     400.0     388.0       202.1     41.0      3035        0
998124235     400.0     315.5       276.3     39.7     24727        0
998124541     400.0     364.9       203.8     42.7      8712        0
998124847     400.0     398.3       169.8     44.1       385        0
998125149     400.0     329.8       278.2     39.1     19389        0
998125455     400.0     381.1       183.3     43.0      5337        0
998125761     400.0     388.9       199.6     42.5      3159        0
998126066     400.0     327.0       269.5     39.9     21755        0
998126372     400.0     340.8       254.3     42.4     17597        0
998126676     400.0     397.1       201.0     44.5       682        0
998126978     400.0     353.4       253.2     40.8     13627        0
998127281     400.0     301.1       284.7     39.6     28979        0
998127587     400.0     382.7       193.0     44.7      4459        0
998127890     400.0     397.6       186.2     42.7       526        0
998128193     400.0     308.7       288.5     39.0     27029        0
998128499     400.0     398.4       176.2     44.6       343        0
998128801     400.0     323.9       276.7     40.9     22131        0
998129106     400.0     398.3       176.8     44.0       388        0
998129408     400.0     324.8       290.3     39.6     21946        0
998129713     400.0     397.7       205.1     42.5       525        0
998130016     400.0     320.1       296.0     38.3     22350        0
998130322     400.0     342.1       273.6     39.5     17210        0
998130628     400.0     338.7       235.9     42.1     17956        0
998130934     400.0     393.0       200.0     43.8      1565        0
998131238     400.0     311.6       298.3     39.6     25848        0
998131543     400.0     398.5       172.5     45.1       321        0
998131845     400.0     345.5       250.5     40.6     15965        0
998132149     400.0     398.0       191.1     43.8       427        0
998132452     400.0     351.5       263.8     40.0     13736        0
998132757     400.0     319.0       275.7     41.2     23572        0
998133063     400.0     318.2       282.0     42.6     24109        0
998133368     400.0     320.3       278.0     42.4     23215        0
998133672     400.0     386.4       210.9     43.6      3547        0
998133977     400.0     339.8       266.3     41.6     17623        0
998134282     400.0     398.4       161.8     44.7       349        0
998134584     400.0     386.0       222.3     41.1      3892        0
998134889     400.0     324.5       288.4     40.3     22216        0
998135194     400.0     358.9       240.9     42.2     11840        0
998135500     400.0     366.5       226.6     41.0      9705        0
998135805     400.0     345.0       235.4     41.0     16013        0
998136111     400.0     310.9       284.3     41.2     26123        0
998136415     400.0     398.5       204.1     45.2       338        0
998136717     400.0     320.5       283.6     41.3     23186        0
998137022     400.0     398.6       157.4     45.6       282        0
998137324     400.0     334.5       256.3     40.8     19334        0
998137629     400.0     335.7       247.9     42.4     19078        0
998137935     400.0     398.6       164.1     45.7       276        0
998138237     400.0     327.8       271.2     39.7     21268        0
998138543     400.0     398.0       185.8     44.2       406        0
998138845     400.0     350.1       239.6     41.5     14133        0
998139150     400.0     397.2       217.4     42.0       658        0
998139452     400.0     318.4       254.2     39.6     23796        0
998139757     400.0     347.7       242.4     41.9     13957        0
998140064     400.0     398.3       179.4     44.6       403        0
998140366     400.0     344.9       250.7     40.9     16129        0
998140671     400.0     328.3       242.8     41.4     21048        0
998140976     400.0     374.6       201.8     44.4      6902        0
998141281     400.0     397.8       191.4     42.7       498        0
998141583     400.0     314.9       274.9     39.9     25008        0
998141888     400.0     398.6       164.0     45.2       313        0
998142191     400.0     302.3       266.5     40.4     29115        0
998142495     400.0     393.0       196.8     43.8      1865        0
998142800     400.0     357.2       251.7     38.9     12165        0
998143106     400.0     311.8       297.0     39.9     26246        0
998143411     400.0     398.1       159.7     43.9       413        0
998143713     400.0     319.6       272.3     41.8     23487        0
998144017     400.0     304.4       307.3     41.9     28139        0
998144322     400.0     398.6       188.1     45.5       308        0
998144624     400.0     318.6       262.8     40.4     23729        0
998144930     400.0     398.1       196.8     44.3       423        0
998145232     400.0     312.2       279.5     41.7     26109        0
998145535     400.0     298.5       279.2     41.7     29987        0
998145840     400.0     398.6       173.0     45.5       283        0
998146143     400.0     321.6       286.1     39.7     22880        0
998146447     400.0     395.4       167.9     43.4       644        0
998146752     400.0     333.1       281.0     39.3     19842        0
998147058     400.0     394.7       178.7     42.9      1280        0
998147363     400.0     317.0       284.1     39.2     24377        0
998147669     400.0     351.9       246.6     41.6     14038        0
998147974     400.0     397.7       179.2     41.9       550        0
998148276     400.0     303.3       276.5     39.5     28305        0
998148582     400.0     391.8       197.7     44.6      1662        0
998148887     400.0     363.8       235.0     40.6     10578        0
998149191     400.0     307.6       275.1     39.8     27121        0
998149497     400.0     309.7       294.9     42.2     26563        0
998149801     400.0     307.5       304.6     41.9     26214        0
998150108     400.0     317.4       260.2     42.4     24081        0
998150412     400.0     398.6       168.9     45.6       277        0
998150715     400.0     340.3       249.9     41.4     17621        0
998151019     400.0     355.5       212.2     42.9     12809        0
998151324     400.0     397.9       180.6     42.9       482        0
998151626     400.0     312.2       276.7     39.5     25854        0
998151930     400.0     343.9       242.7     41.9     16461        0
998152236     400.0     397.6       178.0     43.9       435        0
998152538     400.0     346.3       249.1     39.3     15744        0
998152844     400.0     358.9       231.2     40.9     11324        0
998153149     400.0     345.5       260.7     40.3     14615        0
998153456     400.0     373.8       225.4     42.2      7336        0
998153761     400.0     357.2       230.6     42.1     12278        0
998154065     400.0     322.7       260.3     41.1     22730        0
998154370     400.0     329.9       254.0     42.4     20733        0
998154676     400.0     324.1       269.4     42.9     22365        0
998154982     400.0     322.0       271.4     42.5     22908        0
998155286     400.0     327.1       251.6     43.0     21499        0
998155590     400.0     325.7       276.7     42.8     21862        0
998155895     400.0     398.9       161.4     45.8       253        0
998156197     400.0     339.5       260.8     41.2     17821        0
998156502     400.0     377.5       218.3     41.8      6336        0
998156807     400.0     366.7       207.5     40.9      8143        0
998157113     400.0     397.8       196.2     42.5       502        0
998157417     400.0     340.3       264.5     39.5     17566        0
998157720     400.0     366.8       235.5     40.8      9379        0
998158026     400.0     361.5       242.1     41.4     10935        0
998158330     400.0     343.8       237.9     41.8     16542        0
998158635     400.0     398.3       170.4     44.7       374        0
998158937     400.0     354.1       231.2     40.1     12858        0
998159242     400.0     313.4       252.5     40.1     25457        0
998159548     400.0     313.5       287.2     42.1     24382        0
998159854     400.0     319.5       269.7     41.6     23946        0
998160160     400.0     311.1       297.3     42.2     25732        0
998160465     400.0     361.8       220.4     43.4      9655        0
998160771     400.0     314.4       280.8     41.2     25426        0
998161076     400.0     324.1       306.0     42.7     22165        0
998161380     400.0     330.6       273.7     42.2     20304        0
998161686     400.0     306.8       306.3     41.6     27738        0
998161992     400.0     312.2       288.3     42.0     25731        0
998162297     400.0     359.6       230.7     43.9     11905        0
998162602     400.0     358.8       225.5     42.1     11869        0
998162907     400.0     324.6       260.1     40.1     22458        0
998163213     400.0     342.7       250.7     41.1     16907        0
998163518     400.0     373.3       206.5     42.7      7340        0
998163822     400.0     374.7       225.1     40.9      6985        0
998164126     400.0     308.6       279.9     40.1     26728        0
998164430     400.0     398.6       146.6     45.3       286        0
998164733     400.0     379.9       220.2     41.3      5389        0
998165036     400.0     315.5       282.9     41.3     24923        0
998165341     400.0     365.9       241.7     42.2      9870        0
